Gene	Pvals
TENM1	0.016259281883982322
HLA-DQA1	0.016274509173808457
ENPP3	0.016274509173808457
GZMM	0.016285163572644645
KCTD18	0.01629097337424031
SNX13	0.016311371255772294
SNORD46	0.01631538745957836
MFAP3L	0.016321896781352808
COLCA1	0.016321896781352808
DCP2	0.016347018618573798
MAG	0.01636383130436096
PI4KAP2	0.016368743453770786
LRRC2	0.016418840435787
FAM114A1	0.016429685856849757
DCUN1D3	0.01644577876348257
RP11-442P12.2	0.016447681136742973
UBE2E3	0.016447681136742973
RNF149	0.016447681136742973
FCGR3B	0.016447681136742973
LINC01679	0.016447681136742973
FAM65A	0.016453694110343635
DCAF4L1	0.01645387431628681
IDO1	0.01645387431628681
ADCY4	0.01646405285466271
PCMTD1	0.01646405285466271
UPF2	0.01649541013563034
SLC25A35	0.016533103702857783
ABCF1	0.01653964847735911
INTS4	0.01655050800569951
UGDH	0.01655050800569951
EFR3B	0.01655050800569951
CSNK2A1	0.016552164277018645
GNAO1	0.01657648245736687
AC079630.4	0.016645596449870074
TUBB6	0.016645596449870074
RNA5SP39	0.016645596449870074
PTPN18	0.016693746116015398
SPPL2B	0.016708795115493606
CHRNE	0.016708795115493606
BMP3	0.01671157612234979
ARAF	0.016724832519426858
LENG1	0.016744323226997704
SLC38A5	0.016744323226997704
ADM2	0.016744323226997704
LYPLAL1	0.016760379973585322
FARS2	0.016772565031355165
RAMP1	0.016791819539351646
CTD-2240J17.4	0.016792408458560552
IGLON5	0.016815088949709296
MXRA8	0.0168239942832881
ETHE1	0.0168239942832881
TOR1AIP1	0.016844893470228654
DICER1	0.016844893470228654
RPL27A	0.016844893470228654
RP11-345P4.9	0.016844893470228654
FBXL3	0.016844893470228654
RTN1	0.016859015438783993
RN7SL336P	0.016882676489702066
ZNF674-AS1	0.016940533152381004
AC007879.5	0.016940533152381004
CCNJ	0.01695767676027462
NUMA1	0.016972513783624427
TMEM59L	0.016978032415450768
DAGLA	0.016998690757259443
CCK	0.016998867043238892
PRPF6	0.017006892439656435
KCNK10	0.017045719297996573
ADAMDEC1	0.017045719297996573
TTC32	0.017045719297996573
CEP250	0.017072679827605245
OOSP1	0.017090712236568162
AC093627.12	0.01709392633415268
AIFM3	0.017105750490674768
FTSJ1	0.01710627041976115
IGF2	0.01710863651083707
RP11-909N17.2	0.017117730920740915
RP11-44F14.2	0.017128311237707923
TSR2	0.017128311237707923
RP11-47L3.1	0.01714383258258534
ZBTB7A	0.017143905857156142
SMDT1	0.017156131098538734
MT-ND2	0.017156131098538734
CTD-2207P18.2	0.017156131098538734
RP11-485G7.6	0.017156131098538734
C20orf197	0.017156131098538734
RAB3IP	0.017156131098538734
RP11-66N24.3	0.017156131098538734
CCNI	0.01715631032607004
PLEKHG5	0.017189178558547524
RALGAPA2	0.017189178558547524
KCTD10	0.017189178558547524
SPAG6	0.017189178558547524
PASK	0.017189178558547524
RP11-298I3.1	0.017196437538628047
RP11-120M18.2	0.017244238249437945
PEX16	0.017244238249437945
SNRNP25	0.017274193510355456
LAMC2	0.017285942513436823
ANTXR2	0.01733219861919513
GDPD5	0.017335890379515967
ZNF347	0.017355811138599228
METTL26	0.017355811138599228
CEP135	0.017355811138599228
SNTB2	0.017389176673136705
CRYM	0.017389176673136705
FAM160B1	0.01740356948133868
MVK	0.017416952281867334
H2AFJ	0.017420036820603703
PJA2	0.01743135020640075
PRR7-AS1	0.017449382964983332
F2	0.017450262952974697
LINC01269	0.0174636270696143
SLC13A4	0.017468290529088038
SEMA5B	0.017468290529088038
AC022210.2	0.017477068821208423
EIF4A1P2	0.01750914200530825
EIF5	0.01750914200530825
MAPK1	0.017516062178121388
RNF40	0.017547446461112726
SLC28A3	0.017547446461112726
AE000661.37	0.017564691356258526
MCMBP	0.017564691356258526
ICAM2	0.017564691356258526
NSMCE1	0.01756570771400633
HBP1	0.017567306045516
CHST7	0.017606343225840645
CROCC	0.01760870958028951
AKTIP	0.01774654918647493
RP11-1280N14.3	0.017761297647171582
AF064858.11	0.017773674652062928
CASKIN1	0.017794667433291486
CSNK1E	0.017810535946965828
USE1	0.017842877571661003
ANKRD12	0.017846667442386267
PSMD6-AS2	0.017851486491443306
SECTM1	0.01785378092004687
ARVCF	0.017886633049641984
LFNG	0.017889931005855404
SZRD1	0.01791608653409253
RBM5	0.01791608653409253
RPL12	0.01793888900641071
RP11-666A8.9	0.01794361215864602
ZFHX2-AS1	0.017955309909324924
SUN2	0.01797422441326087
PRUNE1	0.0179861632591699
ADGRE2	0.018046549282674157
DLST	0.018061827166262864
HCG4P5	0.018081444890731404
LIPC-AS1	0.018100360254062624
ZNF417	0.018118554496694986
SYNGR1	0.01812977051012408
OTUB1	0.018161434023935
NBPF20	0.018164968740648272
BIN1	0.018164968740648272
LINC01410	0.018164968740648272
LYNX1	0.018164968740648272
NT5C	0.018164968740648272
LINC02212	0.018164968740648272
RP11-59C5.3	0.018173564133526846
RPL3	0.018177363796294012
CCDC42	0.018191025120090226
MXD3	0.018211582336949656
RP11-367J11.2	0.018211582336949656
OGFOD3	0.018247891470984715
AGO3	0.018250999246332486
RPL13P2	0.018299628460374917
UBE2B	0.018356928592660263
PCOLCE	0.018356928592660263
HAPLN3	0.018356928592660263
SPRTN	0.018387204618194798
PLGRKT	0.018393151906655334
GFM2	0.018393151906655334
USP33	0.018453387962983233
ATF6	0.01845847530629295
AGFG1	0.01845869011242917
TRBV13	0.018459105695726084
NRIP3	0.018459105695726084
RP1-59D14.5	0.018516463648280405
C1GALT1	0.018529338918301178
MRPL2	0.018541058527765913
CECR2	0.018549890250278814
EXT2	0.018551867772647435
POLR3D	0.018554647326937988
IRAK3	0.018564078897526544
TTLL1	0.018564078897526544
ZNF606	0.018564078897526544
ATXN7L2	0.018564078897526544
ATP2B4	0.018584741093250236
KHSRP	0.018596104769993817
CHMP4A	0.018626718341829333
TRAPPC9	0.018633722731288178
CORO7	0.018633722731288178
NUP153	0.018633722731288178
ANKS1A	0.01867330677777287
CD28	0.01867330677777287
HTRA2	0.01867330677777287
FCGR1B	0.018701425710348375
MTATP8P2	0.01873458270927887
LRRFIP2	0.018754167069061845
NCK1	0.018754167069061845
OFD1	0.018754167069061845
KRT73	0.018773958545738947
PGAP3	0.018794096275283053
XRN1	0.01880015122655854
ITGB3BP	0.018821367247216607
PPID	0.018821367247216607
TDP2	0.018830315723040267
ASAP2	0.01883306711591244
COQ3	0.01883306711591244
LINC00173	0.01883306711591244
LYSMD3	0.018842213106776667
RANBP9	0.018844231342521174
BLM	0.018844231342521174
FOXA1	0.018844231342521174
SHMT2	0.018844231342521174
PTPN14	0.0188521564625907
ZNF350	0.018877065600077913
CERS3	0.018916422375529277
CEP19	0.018916422375529277
VEGFB	0.018916812041615418
KIAA1107	0.01893074067001488
BLMH	0.01893074067001488
PANX2	0.01893074067001488
PGP	0.01893074067001488
SCAMP3	0.018959271985656924
BNIP3P16	0.018967389410910498
NSUN7	0.018973034904908318
N4BP3	0.018974322947259835
IQGAP1	0.018974322947259835
CNEP1R1	0.01899747786261317
LINC01857	0.019009654712922347
LINC01268	0.019019105629355854
TRPV5	0.019019105629355854
AC005796.2	0.019024490169513904
FAM118A	0.019101155541631776
PIH1D1	0.019101155541631776
SSBP3	0.01912588934101033
PDE4B	0.01913106471135119
GIMAP4	0.019180076199471055
NIFK-AS1	0.019183057838457675
GATSL3	0.019184714467795558
RP11-531F16.4	0.019184714467795558
SUPT6H	0.019191268826380146
RORC	0.019192607413821738
SNX27	0.019202808467878255
IPO13	0.01924768743007874
ATG2B	0.019252206014000184
C11orf74	0.01925354083378255
PLSCR3	0.019272412921245534
SLC2A4RG	0.01928845327377082
EIF4G2	0.01928845327377082
RHOC	0.019288513574283572
ZNF285	0.019316628618299907
SPATA13	0.019322152198638354
NKILA	0.01936627169890585
TRAPPC8	0.019375855198573204
CRIP2	0.019412702669868685
RP11-158H5.7	0.019412702669868685
RPL32	0.019422513839637143
CYFIP2	0.019422513839637143
BEST3	0.019446093698574522
JMJD7	0.019446093698574522
AZGP1	0.019463072722635085
TNPO3	0.01952219881574837
CTC-246B18.8	0.019526968637072775
KIAA0040	0.01953376273896114
INPP5K	0.019542804597429114
C21orf91	0.019551404740009107
NEIL3	0.019551404740009107
PDCL3P7	0.019584122413050638
MRPL55	0.019584122413050638
LINC01352	0.01958718522822522
RP11-364L4.1	0.01958718522822522
GREM2	0.01958718522822522
RP11-556I13.2	0.01961713345650658
ZNF844	0.01968417733210238
NAGPA	0.01968417733210238
SMPD4	0.019701268976646678
C10orf91	0.019714890099576044
CRISPLD2	0.019714890099576044
AC007879.3	0.019720602936714102
HMGXB3	0.019748362862156494
CRIP1	0.019755318085873923
RP11-925D8.3	0.019764919101938824
ZNF57	0.019782803663481417
ACSL4	0.019787475212716562
PIK3CB	0.019793142876017605
ZNF696	0.019841770318794222
RP11-348N5.7	0.01984641160736902
RANGRF	0.019857198348952484
TSR3	0.019862717299378514
AFAP1-AS1	0.019862717299378514
NAIP	0.019890163576983484
RP11-255H23.2	0.019890163576983484
ADAR	0.019890163576983484
UBE2W	0.019890163576983484
CPLX2	0.019890163576983484
CFAP70	0.019890163576983484
PPP2R2C	0.019890163576983484
YDJC	0.019890163576983484
MAP3K1	0.019890163576983484
APEX2	0.019890163576983484
POLR2E	0.019890163576983484
OR51F2	0.019890163576983484
CORT	0.01989604374633359
SRGN	0.019925172647610328
FGD4	0.019925172647610328
VEPH1	0.019951829469273846
SLC26A8	0.01998151844470611
AP4M1	0.02003619023720563
TTLL10	0.02003833016724592
RP11-379K17.4	0.02003833016724592
COL5A3	0.02003833016724592
ETV2	0.02003833016724592
AC002400.1	0.02003833016724592
PAPOLA	0.02003833016724592
RP11-2C24.3	0.02006189663338392
LAMP2	0.02006189663338392
CYP8B1	0.02006189663338392
IGHMBP2	0.02006189663338392
PGM5	0.020071648916207212
SORCS3	0.02007715295350606
CAMK2N2	0.020093896840786246
U2SURP	0.020093896840786246
RN7SL634P	0.020093896840786246
HLA-DQA2	0.020093896840786246
EEF1A1P12	0.020117328508928552
FAAP100	0.020117328508928552
RP11-447D11.3	0.020117328508928552
MTMR3	0.020117328508928552
FLT3LG	0.020117328508928552
SLC5A6	0.02011733007545748
KLRC2	0.02018209277908683
ZNF267	0.020209731577620533
PTPRK	0.020209731577620533
AC073283.4	0.020209731577620533
RP11-264B17.4	0.020209731577620533
MAPK8IP2	0.02021134055136868
TCEANC	0.02021134055136868
FAM90A1	0.020230530073521727
ZNF441	0.02024155066986744
BRPF1	0.02027400881133822
RP11-571F15.3	0.020395804351033827
RP11-165J3.6	0.020452024663332232
SLC35E2B	0.020473830200127212
KLRC1	0.020481449142897557
SRXN1	0.020490821919000497
GBP2	0.020491936880470036
ZNF281	0.02053996502425236
CCM2L	0.02055966998044282
C16orf72	0.020560417391654012
ANO9	0.02057841115794754
ZNF543	0.020615065041182518
TRBV7-5	0.020632018939553957
LRRK1	0.020646597013681198
SPAG1	0.020646597013681198
RPL21P44	0.020660546627958225
CHCHD10	0.02067122811142059
RP11-76E17.4	0.020691935747869945
AP1G2	0.020702692826649688
C17orf51	0.020702692826649688
EGLN1	0.020711194869516246
NEDD9	0.020724260580806272
RAB11FIP1P1	0.020752189272663604
GRIP2	0.020771498037449893
IPO5P1	0.020815242233908314
TMEM107	0.020815242233908314
APBB2	0.020815242233908314
RP11-20D14.6	0.020815242233908314
KCNB1	0.020815242233908314
NOL10	0.02081549393666891
CTD-2517M22.14	0.020851820336000727
CDK18	0.02085414534017764
INTS9	0.02089136774472665
RNF103	0.02089225951245577
PM20D2	0.02090690426327076
FLI1	0.020938768989689126
RAP1A	0.020959703813172047
ASB7	0.020959703813172047
RP11-161M6.2	0.02098726914689527
MICALL1	0.020991196478079878
DGKD	0.02101639683879691
PXYLP1	0.021021517021315387
ZNF397	0.021021517021315387
RELT	0.021037495422490976
RP11-760H22.2	0.021061028558033674
PCCA	0.021061028558033674
BORCS5	0.021061028558033674
TP53TG5	0.021063264642818047
VAV2	0.021063264642818047
CTNND2	0.021063264642818047
SMG9	0.021063264642818047
ARMCX6	0.02107236384344629
P4HTM	0.02109042775324311
ABCF2	0.02109042775324311
SLC8A1	0.021103735234953156
C6orf223	0.021103735234953156
USP30-AS1	0.02112651657191502
DLL1	0.02112651657191502
ADRM1	0.021159906325765084
CTC-459F4.6	0.021159906325765084
SLC44A1	0.02118710265599683
SDR42E1P5	0.02124742016213365
LSR	0.021284891600706405
RP11-347C12.3	0.021317137084942858
CCR3	0.021335275157270687
MFAP4	0.02136713879568942
DDX59	0.02143823425058149
NFE2L2	0.021454833035718254
KLF5	0.021470097581531362
TPGS1	0.021470097581531362
ATP6V1C1	0.02150327914812283
KIAA0232	0.021537143672145827
AC010878.3	0.021538337196884635
ASPRV1	0.021579792648401555
TXNRD1	0.021579792648401555
OAS3	0.0215962622640671
CCT3	0.02161347815970903
C17orf53	0.021629276739970112
ANKRD52	0.021629276739970112
WDR6	0.021629283809310597
VNN3	0.021629283809310597
IFT57	0.021629283809310597
EIF4A1P10	0.0216416676683832
HSPA4L	0.0216416676683832
TP53I13	0.02166972816131832
FADS1	0.021716972869413497
VPS9D1	0.021716972869413497
TSC22D3	0.021720453671650743
CSNK1A1L	0.021737625357349754
LDHAP3	0.021770883797705677
RB1CC1	0.021770883797705677
KYNU	0.021770883797705677
MAST1	0.021772549534572572
C21orf2	0.021801664460890383
RGPD2	0.021810775857100964
TIAM2	0.021817124116441475
EPB41L4B	0.021817512138423985
TBXA2R	0.021864788808770966
COQ4	0.02186705147525038
PRKCA	0.021882374016634645
SMC3	0.021882374016634645
RPL22	0.021882374016634645
RP11-382A20.6	0.021918861904478892
HERC3	0.02192029144432956
SH2B3	0.021939257612734412
DNAJC3-AS1	0.021943927231450073
AC093627.9	0.021943927231450073
STEAP1	0.0219482136690853
AC073343.13	0.0219482136690853
BAD	0.0219482136690853
MMS19	0.021948441203461996
HMGB1P5	0.021948441203461996
HLA-DRB6	0.021948441203461996
CTD-2561J22.5	0.022024604071943725
ZNF180	0.02202658256264141
RP11-775C24.3	0.02203835823851061
EIF1P7	0.02209892329504554
EDEM3	0.022105973921185414
ATP2B2	0.022136472324487705
FZD6	0.02214849648668524
C9orf142	0.02214849648668524
SLC25A26	0.02214849648668524
TOMM20	0.022154876260719335
AQP9	0.022174828968848967
PTEN	0.02218156108873231
SLC9A8	0.022183233430134328
PRKRIP1	0.02220210163883434
ZNF594	0.02221442961213141
SPEG	0.022226359421893147
PLPP6	0.022230205295784105
HELLPAR	0.022284076533473536
RP11-770G2.2	0.02230357261649505
RNF175	0.02230357261649505
NFYC-AS1	0.022309073459744217
TFAP2E	0.022309073459744217
ZNF391	0.02236834000641852
MS4A3	0.02239113318723971
CDH20	0.022425907449627105
RP11-1007O24.3	0.02245145618727625
GRK3	0.022459787433069343
AC012368.1	0.022461807591077427
PTGER2	0.02246903168160115
RP11-642A1.2	0.022500925914497982
NLRC5	0.022529452524478112
RP11-266N13.2	0.022529452524478112
RGMB	0.022545985119609233
C16orf70	0.02256335266876615
SELENOF	0.02256335266876615
ARFGAP3	0.02259707167076108
MTCO3P23	0.022621884347211657
KIAA1257	0.022621884347211657
PRSS53	0.022621884347211657
MBP	0.02262528633272043
COL4A3BP	0.02262528633272043
PDK4	0.02262528633272043
UQCRC1	0.022630184289892764
MGP	0.022670167848314476
GAS8	0.022675461385137964
RP11-445P17.3	0.022734922642929447
MOXD1	0.022767131331821767
GPC3	0.02277363016441314
NFATC2	0.02277363016441314
ZNF414	0.022783544734694846
CTD-2313J17.5	0.022801779622608057
STEAP4	0.022817099361106017
RP4-612B15.3	0.02282132284429264
RBP5	0.02282397798074336
ZNF707	0.022913836010227177
FTH1	0.022913836010227177
RP4-794H19.1	0.02291517301721665
ISM2	0.02291576197857408
ASMTL-AS1	0.022952331761437565
TMEM220	0.02295799370795117
LINC00906	0.023032643743634885
GCLM	0.023032643743634885
SH2D2A	0.02305118263639635
RMI1	0.02305118263639635
OR51A1P	0.02305118263639635
CCP110	0.02305118263639635
CKM	0.02305118263639635
HMGB1P6	0.0230969509299927
RBMS1	0.02311788549248896
UBQLN3	0.02312560613806764
AC097724.3	0.023125792885621402
LINC01835	0.023125792885621402
RPSA	0.023125792885621402
CD274	0.02313288514694127
CITF22-49E9.3	0.0231579921541832
CTB-36H16.2	0.02319271691686668
MYEF2	0.02323091219980841
CSF2RB	0.02323091219980841
MRPL52	0.023261832577083367
STRN	0.02326664246182476
CFAP73	0.02331913464451683
ZNF577	0.023323566216850455
ZNF92	0.023325765697001694
M6PR	0.023349904485633607
OR10V2P	0.023377728514630623
SERPINB9	0.023399293537529283
A1BG-AS1	0.023399293537529283
BSND	0.023464033748590466
QTRT1	0.023466677843114046
CAB39	0.02350035688521868
SNORD10	0.023537541253372114
SLC7A5	0.023537541253372114
RP11-316M21.7	0.02354713389276068
SCN2B	0.023551158856773224
RAPGEF4	0.023551158856773224
CNTN1	0.02358038194644814
MPST	0.02358038194644814
CEP44	0.023601973973214924
CHM	0.023612316518438883
TNFSF9	0.023616102805637945
RMDN3	0.023622380937063904
ZNF137P	0.023650157465996528
C20orf196	0.02366260199082653
FAM172A	0.02367910691834457
PUM2	0.023699992887400143
AGAP1	0.023701073053416438
ESR1	0.023718525039356744
LINC00334	0.02379192988319722
PDCL3	0.023796402527664056
RP4-799D16.1	0.02379775998952649
PEX12	0.02379775998952649
EPO	0.02382040848945111
TCF3	0.023823870609883294
PIGC	0.023823870609883294
SERTAD1	0.023845811600294513
ADAM17	0.023845811600294513
ATP5E	0.023924674497597435
NCK2	0.023977578685453936
SYT17	0.023985526849734318
FER1L4	0.023987979364743436
TTPAL	0.023988453853317167
OSBPL11	0.024011985224724582
CTD-2252P21.1	0.024031069510892716
PRKAA1	0.02405285293266276
SIRPB3P	0.02410146287134104
DISP3	0.02414746558508553
INTS6-AS1	0.024173667326046776
RPL30	0.024188184010615944
AC008753.3	0.02420987145803175
AVPR1A	0.024262708865969006
PPAN	0.024267563241207466
APOL3	0.02426929953769944
GPA33	0.02427306823460545
RP11-525A16.4	0.024273721169631887
HSPBP1	0.024273721169631887
NXF1	0.024350697124625842
CAPN5	0.024350697124625842
GZMB	0.024361842362260355
OR52B1P	0.024361842362260355
BCL2L15	0.024365903475952168
TRAJ34	0.024365903475952168
RPS4XP11	0.02437764748695371
RP5-892K4.1	0.02439296840847399
RP11-35G9.5	0.02441635899593348
PRRC2B	0.02441635899593348
FAM157B	0.024468634747663302
LRP5L	0.02448075222997301
LRRC75A	0.024482187078112845
DPM2	0.024508299252067944
CD300LB	0.024508299252067944
RNF135	0.024508299252067944
H3F3BP1	0.02455353196527092
MTATP6P11	0.02455698403687357
STARD4-AS1	0.02455698403687357
PLA2G12A	0.02455698403687357
CREBL2	0.0245665875142627
NUAK2	0.0245665875142627
DUSP8	0.02461754848074385
ZHX2	0.024619112930757428
AC010761.9	0.024652794018895224
MAP3K14	0.024652794018895224
RP11-274E7.2	0.024652794018895224
CTD-2545G14.4	0.024652794018895224
AC093838.4	0.02472636866302709
TMEM161B-AS1	0.02472636866302709
FBXO42	0.024749168191377246
SGSM3	0.024749168191377246
MAJIN	0.024760051022197492
NF2	0.024766196270709164
ZNF835	0.024766196270709164
PRMT5-AS1	0.024766196270709164
ARID4B	0.024766196270709164
IL6R	0.024766196270709164
RFX2	0.024799246750871518
NAPSB	0.024824142436607577
DOCK11	0.024824142436607577
RP11-706O15.3	0.02487422866850788
CA3	0.024876610020374654
CTD-2240E14.4	0.024897902566619473
PTOV1-AS1	0.02490714158558325
RAB36	0.02491045929729788
PABPC3	0.024930400396057734
RGS14	0.024939031919332704
SPG11	0.024939031919332704
SCRIB	0.024956818876849758
P2RY2	0.024956818876849758
LONP1	0.02499330684146332
NIPBL	0.02499330684146332
WARS2	0.02499330684146332
LINC01888	0.024996349697950795
FAM26E	0.024996349697950795
RP11-338C15.3	0.024996349697950795
CHURC1	0.024996349697950795
SAP130	0.025045612471434216
RIPK1	0.0250560288425104
CNTNAP1	0.025064616187450536
XCR1	0.02507641186325782
C3orf33	0.025092388733537817
WDR20	0.025118120035298678
SMARCA4	0.025131891058771685
FCGR2A	0.025195389438986093
ASB8	0.025231875049463347
THOC6	0.025258486167566343
RP11-390K5.6	0.02528088843295191
MBNL3	0.02533538957139126
ST3GAL4-AS1	0.02533538957139126
LPCAT3	0.02533538957139126
TMEM60	0.02536434011903617
RP1-47M23.3	0.02536434011903617
VIPR2	0.02536434011903617
RP11-848G14.5	0.025367656333728866
HMG20B	0.025367656333728866
ADAMTS7P4	0.025370261435668916
RP11-480I12.9	0.025393544562640865
WDR89	0.025405757735615493
ACOT7	0.025409907113997973
FAM169B	0.025410502802627986
SP3	0.025410502802627986
HIC2	0.025440886003603096
MRPL45P2	0.025471488069799382
LXN	0.025486091689208065
GTPBP1	0.025517788458670268
FAM69B	0.02553324082829797
ZAP70	0.02557450130199816
RP11-256L6.3	0.02560659760752907
TMEM120B	0.02560919925666847
MCOLN1	0.025648802208245027
FBXO41	0.025659337070273472
MAGOH2P	0.025704529088167696
NPTX2	0.025704529088167696
SCNN1D	0.025738706406097645
MPV17L2	0.025738706406097645
RP11-488L18.10	0.025748295591869738
FGFBP2	0.025766167151322752
RCAN1	0.02579940514891348
RP11-603J24.5	0.025801923441154173
SLC37A3	0.025813655205948402
ZNF829	0.025813655205948402
RASGEF1A	0.025819755322431324
FXR2	0.02583698891607545
EPB41L1	0.025838394837550214
RP11-370I10.10	0.025853737662667794
